******* Consolidated Results ********
Params(neu=[24, 24, 24], act=['relu', 'sigmoid', 'sigmoid'], eph=100, bs=30, score=0.81391)
Params(neu=[64, 32, 16], act=['relu', 'sigmoid', 'sigmoid'], eph=120, bs=20, score=0.81391)
Params(neu=[32, 16, 8], act=['relu', 'sigmoid', 'sigmoid'], eph=80, bs=50, score=0.81391)
Params(neu=[36, 24, 12], act=['relu', 'sigmoid', 'sigmoid'], eph=80, bs=25, score=0.81288)
Params(neu=[24, 24, 24], act=['relu', 'sigmoid', 'sigmoid'], eph=80, bs=30, score=0.81288)
Params(neu=[24, 24, 12], act=['relu', 'sigmoid', 'sigmoid'], eph=100, bs=50, score=0.81186)
Params(neu=[24, 24, 24], act=['relu', 'sigmoid', 'sigmoid'], eph=100, bs=20, score=0.81186)
Params(neu=[24, 24, 12], act=['relu', 'sigmoid', 'sigmoid'], eph=80, bs=50, score=0.81084)
Params(neu=[32, 16, 8], act=['relu', 'sigmoid', 'sigmoid'], eph=120, bs=25, score=0.81084)
Params(neu=[64, 32, 16], act=['relu', 'sigmoid', 'sigmoid'], eph=100, bs=25, score=0.80982)
Params(neu=[24, 24, 12], act=['relu', 'relu', 'relu'], eph=80, bs=20, score=0.80982)
Params(neu=[36, 24, 12], act=['relu', 'sigmoid', 'sigmoid'], eph=100, bs=50, score=0.80982)
Params(neu=[24, 24, 12], act=['relu', 'sigmoid', 'sigmoid'], eph=80, bs=20, score=0.80879)
Params(neu=[24, 24, 12], act=['relu', 'sigmoid', 'sigmoid'], eph=100, bs=25, score=0.80879)
Params(neu=[32, 16, 8], act=['relu', 'relu', 'relu'], eph=80, bs=50, score=0.80777)
Params(neu=[32, 16, 8], act=['relu', 'sigmoid', 'sigmoid'], eph=80, bs=25, score=0.80777)
Params(neu=[24, 24, 12], act=['relu', 'sigmoid', 'sigmoid'], eph=120, bs=20, score=0.80777)
Params(neu=[32, 16, 8], act=['relu', 'relu', 'relu'], eph=80, bs=30, score=0.80777)
Params(neu=[32, 16, 8], act=['relu', 'relu', 'relu'], eph=80, bs=20, score=0.80777)
Params(neu=[24, 24, 24], act=['relu', 'sigmoid', 'sigmoid'], eph=100, bs=50, score=0.80777)
Params(neu=[100, 50, 25], act=['relu', 'sigmoid', 'sigmoid'], eph=80, bs=30, score=0.80675)
Params(neu=[24, 24, 24], act=['relu', 'relu', 'relu'], eph=80, bs=25, score=0.80675)
Params(neu=[32, 16, 8], act=['relu', 'relu', 'relu'], eph=80, bs=25, score=0.80470)
Params(neu=[36, 24, 12], act=['relu', 'relu', 'relu'], eph=80, bs=25, score=0.80368)
Params(neu=[24, 24, 12], act=['relu', 'relu', 'relu'], eph=80, bs=50, score=0.79857)
Params(neu=[24, 24, 24], act=['relu', 'sigmoid', 'sigmoid'], eph=100, bs=25, score=0.79652)
Params(neu=[32, 16, 8], act=['relu', 'sigmoid', 'sigmoid'], eph=80, bs=20, score=0.79448)
Params(neu=[24, 24, 12], act=['relu', 'sigmoid', 'sigmoid'], eph=150, bs=20, score=0.79039)
